MLService,Model,Version,GCC,LCC,Period,PayrollService,System,Client,ABKRS,PERNR,PersArea,EmpGroup,EmpSubgroup,ForPeriod,TaxableGross,Year,FilingStatus,TaxExIndicator,ExtraTaxAmount,NumExemptions,FedTaxWithholding
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994555,ZUS1,1,80,201901,138000,2019,1,,0,0,48025.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994556,ZUS1,1,80,201901,138000,2019,1,,0,0,48025.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994557,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994558,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994559,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994560,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994561,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994562,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994563,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994564,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994565,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994566,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994584,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994585,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994586,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994587,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994588,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994589,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994590,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994591,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994592,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994593,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994595,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994596,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994597,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994598,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994612,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994626,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994627,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994628,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994629,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994630,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994631,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994632,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994633,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994634,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994635,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994636,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994637,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994638,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994639,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994640,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994658,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994659,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994660,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994661,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994662,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994663,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994664,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994665,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994666,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994667,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994668,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994669,ZUS1,1,80,201901,138000,2019,1,,0,0,48025.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994670,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994671,ZUS1,1,80,201901,161000,2019,1,,0,0,56535.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994672,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994673,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994743,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994747,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994748,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994749,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994750,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994751,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994752,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994753,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994754,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994755,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994756,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994757,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994758,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994759,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994760,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994761,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994829,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994830,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994834,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994835,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994836,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994837,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994838,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994839,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994840,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994841,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994842,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994843,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994844,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994869,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994870,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994871,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
